,Superphenotype,Node_name,Node_type,Phenotype_MIM_number,Gene_MIM_number,Parenthetical
290,CTRCT11,Anterior segment mesenchymal dysgenesis,entry.clinicalSynopsis.headAndNeckEyes,610623,,(in some patients)
291,CTRCT11,Microphthalmia,entry.clinicalSynopsis.headAndNeckEyes,610623,,(in homozygous patients)
292,CTRCT11,Blindness,entry.clinicalSynopsis.headAndNeckEyes,610623,,(in homozygous patients)
293,CTRCT11,Mental retardation,entry.clinicalSynopsis.neurologicCentralNervousSystem,610623,,(in homozygous patients)
294,CTRCT11,Choreiform movements,entry.clinicalSynopsis.neurologicCentralNervousSystem,610623,,(in homozygous patients)
295,CTRCT11,Increased muscle tone,entry.clinicalSynopsis.neurologicCentralNervousSystem,610623,,(in homozygous patients)
296,CTRCT11,Decreased deep tendon reflexes,entry.clinicalSynopsis.neurologicCentralNervousSystem,610623,,(in homozygous patients)
297,UCMD1,Autosomal recessive,entry.clinicalSynopsis.inheritance,254090,,
298,UCMD1,Autosomal dominant,entry.clinicalSynopsis.inheritance,254090,,
299,UCMD1,Hyperhidrosis,entry.clinicalSynopsis.skinNailsHairSkin,254090,,
300,UCMD1,Follicular hyperkeratosis,entry.clinicalSynopsis.skinNailsHairSkin,254090,,
301,UCMD1,Normal intelligence,entry.clinicalSynopsis.neurologicCentralNervousSystem,254090,,
302,UCMD1,Low weight due to poor feeding,entry.clinicalSynopsis.growthWeight,254090,,
303,UCMD1,Failure to thrive,entry.clinicalSynopsis.growthOther,254090,,
304,UCMD1,Slender build,entry.clinicalSynopsis.growthOther,254090,,
305,UCMD1,"Facial weakness, mild",entry.clinicalSynopsis.headAndNeckFace,254090,,
306,UCMD1,Round face,entry.clinicalSynopsis.headAndNeckFace,254090,,
307,UCMD1,Prominent ears,entry.clinicalSynopsis.headAndNeckEars,254090,,
308,UCMD1,High-arched palate,entry.clinicalSynopsis.headAndNeckMouth,254090,,
309,UCMD1,Torticollis,entry.clinicalSynopsis.headAndNeckNeck,254090,,
310,UCMD1,Neck weakness,entry.clinicalSynopsis.headAndNeckNeck,254090,,
311,UCMD1,Respiratory insufficiency due to muscle weakness often requiring ventilatory assistance,entry.clinicalSynopsis.respiratory,254090,,
312,UCMD1,Nocturnal hypoventilation,entry.clinicalSynopsis.respiratory,254090,,
313,UCMD1,Recurrent chest infections,entry.clinicalSynopsis.respiratory,254090,,
314,UCMD1,Proximal joint contractures,entry.clinicalSynopsis.skeletal,254090,,
315,UCMD1,Distal joint laxity,entry.clinicalSynopsis.skeletal,254090,,
316,UCMD1,Spinal rigidity,entry.clinicalSynopsis.skeletalSpine,254090,,
317,UCMD1,Scoliosis,entry.clinicalSynopsis.skeletalSpine,254090,,
318,UCMD1,Kyphosis,entry.clinicalSynopsis.skeletalSpine,254090,,
319,UCMD1,Hip dislocation,entry.clinicalSynopsis.skeletalPelvis,254090,,
320,UCMD1,"Long, thin limbs",entry.clinicalSynopsis.skeletalLimbs,254090,,
321,UCMD1,Increased laxity of wrists,entry.clinicalSynopsis.skeletalLimbs,254090,,
322,UCMD1,Increased laxity of ankles,entry.clinicalSynopsis.skeletalLimbs,254090,,
323,UCMD1,Increased laxity of fingers,entry.clinicalSynopsis.skeletalHands,254090,,
324,UCMD1,Talipes equinovarus,entry.clinicalSynopsis.skeletalFeet,254090,,
325,UCMD1,Calcaneal protrusion,entry.clinicalSynopsis.skeletalFeet,254090,,
326,UCMD1,"Hypotonia, neonatal",entry.clinicalSynopsis.muscleSoftTissue,254090,,
327,UCMD1,"Muscle weakness, proximal greater than distal",entry.clinicalSynopsis.muscleSoftTissue,254090,,
328,UCMD1,Generalized muscle atrophy,entry.clinicalSynopsis.muscleSoftTissue,254090,,
329,UCMD1,Delayed motor milestones,entry.clinicalSynopsis.muscleSoftTissue,254090,,
330,UCMD1,Delayed ambulation,entry.clinicalSynopsis.muscleSoftTissue,254090,,
331,UCMD1,Some patients never achieve ambulation,entry.clinicalSynopsis.muscleSoftTissue,254090,,
332,UCMD1,Muscle biopsy shows increased variation in fiber size,entry.clinicalSynopsis.muscleSoftTissue,254090,,
333,UCMD1,Muscle biopsy shows type 1 fiber predominance,entry.clinicalSynopsis.muscleSoftTissue,254090,,
334,UCMD1,Muscle biopsy shows merosin ({156225})-positive muscle fibers,entry.clinicalSynopsis.muscleSoftTissue,254090,,
335,UCMD1,Absence of collagen VI immunostaining,entry.clinicalSynopsis.muscleSoftTissue,254090,,
336,UCMD1,Increased endo- and perimysial connective tissue,entry.clinicalSynopsis.muscleSoftTissue,254090,,
337,UCMD1,Muscle fiber necrosis,entry.clinicalSynopsis.muscleSoftTissue,254090,,
338,UCMD1,Muscle fiber regeneration,entry.clinicalSynopsis.muscleSoftTissue,254090,,
339,UCMD1,Decreased or absent reflexes due to muscle weakness,entry.clinicalSynopsis.neurologicPeripheralNervousSystem,254090,,
340,UCMD1,Normal to mildly increased serum creatine kinase,entry.clinicalSynopsis.laboratoryAbnormalities,254090,,
341,GLM1,Autosomal dominant,entry.clinicalSynopsis.inheritance,137800,,
342,GLM1,Somatic mutation,entry.clinicalSynopsis.inheritance,137800,,
343,GLM1,Astrocytomas,entry.clinicalSynopsis.neoplasia,137800,,
344,GLM1,Glioblastoma multiforme,entry.clinicalSynopsis.neoplasia,137800,,
345,GLM1,Oligodendrogliomas,entry.clinicalSynopsis.neoplasia,137800,,
346,GLM1,Ependymomas,entry.clinicalSynopsis.neoplasia,137800,,
347,GLM1,Subependymomas,entry.clinicalSynopsis.neoplasia,137800,,
