,Superphenotype,Node_name,Node_type,Phenotype_MIM_number,Gene_MIM_number,Parenthetical
299,ISDNA,Extremely low or absent T cells,entry.clinicalSynopsis.immunology,617425,,
300,ISDNA,Normal B cell levels,entry.clinicalSynopsis.immunology,617425,,
301,ISDNA,Oligoclonal T-cell expansions,entry.clinicalSynopsis.immunology,617425,,
302,ISDNA,CD4+ lymphopenia,entry.clinicalSynopsis.immunology,617425,,
303,ISDNA,Eosinophilia,entry.clinicalSynopsis.immunology,617425,,
304,ISDNA,Increased serum IgE levels,entry.clinicalSynopsis.immunology,617425,,
305,ISDNA,Hypogammaglobulinemia,entry.clinicalSynopsis.immunology,617425,,
306,ISDNA,Severe narrowing of laryngotracheal tract,entry.clinicalSynopsis.respiratoryAirways,617425,,(rare)
307,ISDNA,Pectus excavatum,entry.clinicalSynopsis.chestRibsSternumClaviclesAndScapulae,617425,,(in some patients)
308,ISDNA,Rib deformity,entry.clinicalSynopsis.chestRibsSternumClaviclesAndScapulae,617425,,(in some patients)
309,ISDNA,Anal atresia,entry.clinicalSynopsis.abdomenGastrointestinal,617425,,(rare)
310,"HOMOCYSTINURIA DUE TO DEFICIENCY OF N(5,10)-METHYLENETETRAHYDROFOLATE REDUCTASE ACTIVITY",Autosomal recessive,entry.clinicalSynopsis.inheritance,236250,,
311,"HOMOCYSTINURIA DUE TO DEFICIENCY OF N(5,10)-METHYLENETETRAHYDROFOLATE REDUCTASE ACTIVITY",Developmental delay,entry.clinicalSynopsis.neurologicCentralNervousSystem,236250,,
312,"HOMOCYSTINURIA DUE TO DEFICIENCY OF N(5,10)-METHYLENETETRAHYDROFOLATE REDUCTASE ACTIVITY",Seizures,entry.clinicalSynopsis.neurologicCentralNervousSystem,236250,,
313,"HOMOCYSTINURIA DUE TO DEFICIENCY OF N(5,10)-METHYLENETETRAHYDROFOLATE REDUCTASE ACTIVITY",Gait abnormalities,entry.clinicalSynopsis.neurologicCentralNervousSystem,236250,,
314,"HOMOCYSTINURIA DUE TO DEFICIENCY OF N(5,10)-METHYLENETETRAHYDROFOLATE REDUCTASE ACTIVITY",Incoordination,entry.clinicalSynopsis.neurologicCentralNervousSystem,236250,,
315,"HOMOCYSTINURIA DUE TO DEFICIENCY OF N(5,10)-METHYLENETETRAHYDROFOLATE REDUCTASE ACTIVITY",Paresthesias,entry.clinicalSynopsis.neurologicCentralNervousSystem,236250,,
316,"HOMOCYSTINURIA DUE TO DEFICIENCY OF N(5,10)-METHYLENETETRAHYDROFOLATE REDUCTASE ACTIVITY",Stroke,entry.clinicalSynopsis.neurologicCentralNervousSystem,236250,,
317,"HOMOCYSTINURIA DUE TO DEFICIENCY OF N(5,10)-METHYLENETETRAHYDROFOLATE REDUCTASE ACTIVITY",Psychiatric disturbances,entry.clinicalSynopsis.neurologicCentralNervousSystem,236250,,
318,"HOMOCYSTINURIA DUE TO DEFICIENCY OF N(5,10)-METHYLENETETRAHYDROFOLATE REDUCTASE ACTIVITY",Microcephaly,entry.clinicalSynopsis.headAndNeckHead,236250,,
319,"HOMOCYSTINURIA DUE TO DEFICIENCY OF N(5,10)-METHYLENETETRAHYDROFOLATE REDUCTASE ACTIVITY",Muscle weakness,entry.clinicalSynopsis.muscleSoftTissue,236250,,
320,"HOMOCYSTINURIA DUE TO DEFICIENCY OF N(5,10)-METHYLENETETRAHYDROFOLATE REDUCTASE ACTIVITY",Methylenetetrahydrofolate reductase deficiency,entry.clinicalSynopsis.laboratoryAbnormalities,236250,,
321,"HOMOCYSTINURIA DUE TO DEFICIENCY OF N(5,10)-METHYLENETETRAHYDROFOLATE REDUCTASE ACTIVITY",Low to normal plasma methionine,entry.clinicalSynopsis.laboratoryAbnormalities,236250,,
322,"HOMOCYSTINURIA DUE TO DEFICIENCY OF N(5,10)-METHYLENETETRAHYDROFOLATE REDUCTASE ACTIVITY",Homocysteinemia,entry.clinicalSynopsis.laboratoryAbnormalities,236250,,
323,"HOMOCYSTINURIA DUE TO DEFICIENCY OF N(5,10)-METHYLENETETRAHYDROFOLATE REDUCTASE ACTIVITY",Homocystinuria,entry.clinicalSynopsis.laboratoryAbnormalities,236250,,
324,DBA8,Autosomal dominant,entry.clinicalSynopsis.inheritance,612563,,
325,DBA8,Short stature,entry.clinicalSynopsis.growthHeight,612563,,(in 2 of 3 patients)
326,DBA8,Widely spaced eyes,entry.clinicalSynopsis.headAndNeckEyes,612563,,(patient A)
327,DBA8,Growth retardation,entry.clinicalSynopsis.growthOther,612563,,(in 2 of 3 patients)
328,DBA8,Cathie facies,entry.clinicalSynopsis.headAndNeckFace,612563,,(patient A)
329,DBA8,Short nose,entry.clinicalSynopsis.headAndNeckNose,612563,,(patient A)
330,DBA8,Broad nasal bridge,entry.clinicalSynopsis.headAndNeckNose,612563,,(patient A)
331,DBA8,"Hepatic iron overload, mild",entry.clinicalSynopsis.abdomenLiver,612563,,
332,DBA8,Mild hepatic iron overload,entry.clinicalSynopsis.laboratoryAbnormalities,612563,,(patient A)
333,DBA8,Elevated adenosine deaminase (ADA) activity,entry.clinicalSynopsis.laboratoryAbnormalities,612563,,
334,DBA8,Elevated levels of reduced glutathione,entry.clinicalSynopsis.laboratoryAbnormalities,612563,,(GSH)
335,DBA8,Thick upper lip,entry.clinicalSynopsis.headAndNeckMouth,612563,,(patient A)
336,DBA8,Congenital anemia,entry.clinicalSynopsis.hematology,612563,,
337,DBA8,Neutropenia,entry.clinicalSynopsis.hematology,612563,,(patient A)
338,HMSN2C,Autosomal dominant,entry.clinicalSynopsis.inheritance,606071,,
339,HMSN2C,Short stature,entry.clinicalSynopsis.growthHeight,606071,,(in some patients)
340,HMSN2C,"Hearing loss, sensorineural",entry.clinicalSynopsis.headAndNeckEars,606071,,
341,HMSN2C,Abducens nerve palsy,entry.clinicalSynopsis.headAndNeckEyes,606071,,
342,HMSN2C,Oculomotor nerve palsy,entry.clinicalSynopsis.headAndNeckEyes,606071,,
343,HMSN2C,Scoliosis,entry.clinicalSynopsis.skeletalSpine,606071,,
344,HMSN2C,'Sloping' shoulders due to muscle atrophy,entry.clinicalSynopsis.muscleSoftTissue,606071,,
345,HMSN2C,Shoulder girdle muscle atrophy,entry.clinicalSynopsis.muscleSoftTissue,606071,,
346,HMSN2C,Neurogenic atrophy seen on muscle biopsy,entry.clinicalSynopsis.muscleSoftTissue,606071,,
347,HMSN2C,Distal limb muscle weakness due to peripheral neuropathy,entry.clinicalSynopsis.neurologicPeripheralNervousSystem,606071,,
348,HMSN2C,Distal limb muscle atrophy due to peripheral neuropathy,entry.clinicalSynopsis.neurologicPeripheralNervousSystem,606071,,
349,HMSN2C,Both upper and lower limb involvement,entry.clinicalSynopsis.neurologicPeripheralNervousSystem,606071,,
350,HMSN2C,Wasting of hand muscles often occurs early,entry.clinicalSynopsis.neurologicPeripheralNervousSystem,606071,,
351,HMSN2C,Impaired manual dexterity,entry.clinicalSynopsis.neurologicPeripheralNervousSystem,606071,,
352,HMSN2C,Proximal limb muscles may be involved in severe cases,entry.clinicalSynopsis.neurologicPeripheralNervousSystem,606071,,
353,HMSN2C,Foot drop,entry.clinicalSynopsis.neurologicPeripheralNervousSystem,606071,,
354,HMSN2C,Intercostal muscle involvement,entry.clinicalSynopsis.neurologicPeripheralNervousSystem,606071,,
355,HMSN2C,Diaphragm involvement,entry.clinicalSynopsis.neurologicPeripheralNervousSystem,606071,,
356,HMSN2C,Vocal cord paresis,entry.clinicalSynopsis.neurologicPeripheralNervousSystem,606071,,
357,HMSN2C,Areflexia,entry.clinicalSynopsis.neurologicPeripheralNervousSystem,606071,,
358,HMSN2C,Hyporeflexia,entry.clinicalSynopsis.neurologicPeripheralNervousSystem,606071,,
359,HMSN2C,Distal sensory impairment,entry.clinicalSynopsis.neurologicPeripheralNervousSystem,606071,,
360,HMSN2C,Decreased or absent distal sensory nerve action potential,entry.clinicalSynopsis.neurologicPeripheralNervousSystem,606071,,(SNAP)
361,HMSN2C,Normal motor nerve conduction velocity (NCV),entry.clinicalSynopsis.neurologicPeripheralNervousSystem,606071,,(greater than 38 m/s)
362,HMSN2C,Decreased compound muscle action potentials,entry.clinicalSynopsis.neurologicPeripheralNervousSystem,606071,,(CMAP)
363,HMSN2C,Pes cavus,entry.clinicalSynopsis.skeletalFeet,606071,,
364,HMSN2C,Hammertoes,entry.clinicalSynopsis.skeletalFeet,606071,,
365,HMSN2C,Respiratory failure due to intercostal muscle and diaphragm involvement,entry.clinicalSynopsis.respiratory,606071,,
366,HMSN2C,Obstructive sleep apnea,entry.clinicalSynopsis.respiratory,606071,,
367,HMSN2C,Stridor,entry.clinicalSynopsis.respiratory,606071,,
368,HMSN2C,Vocal cord paresis,entry.clinicalSynopsis.respiratoryLarynx,606071,,
369,HMSN2C,Urinary urgency,entry.clinicalSynopsis.genitourinaryBladder,606071,,
370,HMSN2C,Urinary incontinence,entry.clinicalSynopsis.genitourinaryBladder,606071,,
371,HMSN2C,Hoarse voice due to vocal cord paresis,entry.clinicalSynopsis.voice,606071,,
372,"VENTRICULAR TACHYCARDIA, FAMILIAL","Sudden cardiac death {SNOMEDCT:95281009,117361000119104} {ICD10CM:Z82.41} {ICD9CM:V17.41} {UMLS C0085298,C2825161 HP:0001645} {HPO HP:0001645}; Paroxysmal ventricular tachycardia {SNOMEDCT:66657009} {ICD9CM:427.1} {UMLS C0030591 HP:0004751} {HPO HP:0004751}; Right bundle branch block with left axis deviation on EKG; No cardiomyopathy {UMLS C1837350}; No repolarization abnormality",entry.clinicalSynopsis.oldFormat.Cardiac,192605,,
373,"VENTRICULAR TACHYCARDIA, FAMILIAL",No metabolic disorder,entry.clinicalSynopsis.oldFormat.Metabolic,192605,,
374,"VENTRICULAR TACHYCARDIA, FAMILIAL",Autosomal dominant,entry.clinicalSynopsis.oldFormat.Inheritance,192605,,
